label,text,text_length,sentiment
1,安心 して 純正 インク を 購入 し ました 。 配送 も 早くて よかった です 。,45,ポジティブ
1,扱い が 良く 使い やすい 。 常用 して プリンター と ともに 気に入って いる 。,46,ポジティブ
1,Wifi 環境 なら テレビ が 劇的に 変わり ます 。 設定 も 簡単で 映画 見 放題 。 この 価格 で リモコン まで 付属 な ので お 得です 。,81,ポジティブ
1,安い 時 に 予約 した ので 得した 気分 な 上 に  懐かしい ドラマ を 見る こと が 出来て メチャ 嬉しい  ちなみ に 寺内 貫 太郎 一家 ！ これ は 時期 が 来たら  入れ替わって しまう のでしょう か ？  分から ない ので 今 の うち に 全部 見て おこう と 思って ます ！  これ から の 展開 も 楽しみです ね,180,ポジティブ
0,商品 到着 後 、 2 台 の PC と ドラレコ で 認識 さ れ ず 。 カスタマー サービス に 返送 。 外 的 破損 が ある ので 保障 出来 ない と の 事 。  高価な 商品 で は あり ませ ん し 、 記憶 媒体 に は 当たり 外れ が つきもの です 。 どこ で 破損 した の か 確定 でき ませ ん し 、 本当に 破損 して いた の かも 分かり ませ ん 。 しかし 、 購入 後 、 一 度 も 認識 さ れる こと なく 、 挙句 の 果て に カスタマー サービス の 「 お 客 様 が 壊した 。」 の 一点張り で は 、 永久 保障 どころ か 、 ゴミ を 送り つけ られた 詐欺 同然の ように 感じ られ ました 。,341,ネガティブ
0,物 は 特に 可 も なく 不可 も なく 。 ただ キャンペーン の 二 割引 って 適用 さ れて る の ？ で 星 ２ つ です 。,71,ネガティブ
1,思って た より 良い 商品 でした 。 収納 、 機能 、 デザイン 、 全て 気に入って ます 。 値段 も 安くて いい 買い物 でした ！,74,ポジティブ
0,サードパーティー の インク 類 の 値段 に 比べ 純正 製品 は 高 すぎ ます 。  何の コスト な の か わかり ませ ん 。  あと エプソン プリンタ は サードパーティ の インク を 使う と  警告 と して 「 純正 品 じゃ ない ので 責任 もち ませ ん よ 」 みたいな もの を 出し ます 。  まるで 脅迫 です 。  きっと 純正 は 品質 に 自信 が ある から 高い のでしょう けど 、 消耗 品 な ので  もう 少し 安く でき ない か と 思い ます 。  プリンタ の 値段 を 抑えて 消耗 品 で 稼ごう と いう ビジネス モデル である のならば  即刻 変更 して いただき たい 。 プリンタ の 値段 が 上がって も いい から こちら を  半額 くらい に して もらい たい です ね 。,385,ネガティブ
1,純正 は 高い けれど 、 安心 。 コピー 会社 に 勤めて いる 親戚 は 純正 以外 は 怖くて 使え ない です って,64,ポジティブ
0,Class4 の デジカメ （ 動画 の 録画 ） で 、 書き 込み の 遅延 エラー が 続発 し 録画 が 頓挫 する  ベンチ で は 平均 20MB/S （ 読込み ） でる が 、 書き 込み 最低 速度 の 保証 （ テスト ） が が ない  今 の 所 、 他の メーカー で は ある が 遅延 エラー が で ない 国 内 の 有名 ブランド の デジカメ で 発生 する,198,ネガティブ
1,２０ 年 程 前 に 購入 した コンポ な んです が 、 先日 CD を 入れて も 「 NO  DISC 」 と 表示 さ れる ように なり 、 使え なく なって しまい ました 。  古い 製品 な ので 修理 は 可能な の か 、 また 、 修理 できて も 修理 代 が 高額に なる のじゃ ない か 、 もう 買い 替えよう か 、 など 迷って い ました 。  でも 、 半信半疑 で 、 この クリーナー を 購入 して １０数 回 試して みたら 、 なんと ＣＤ が また 聴ける ように なり ました ！  驚き と 感謝 です ！  思い入れ の ある コンポ だった ので 復活 して くれて 感激 です 。,324,ポジティブ
1,問題 なく 、 お 安く 購入 さ せて 頂き ました 。 ありがとう ございます 。,44,ポジティブ
1,セットアップ も 簡単で 、 しかも 通常 の テレビ 番組 を 見て る か の よう に 快適です 。  操作 も 簡単 。  引きこもり に なり ました 。,83,ポジティブ
1,この 値段 で これ だけ の 商品 は なかなか 無い と 思い ます 。 精度 も 高く スピーカー の 穴 や ボリューム の カバー 位置 も ピッタリ 合って い ます 。 色 は 本体 に 合わせて ゴールド に し ました が 高級 感 は 無くなり ます ( 笑 )  マグネット も 良く 機能 して スタンド さ せた 時 も 安定 して ます 。 iPad の 軽 さ も スポイル さ れ ない くらい 軽量 に 出来て る し 素晴らしい 。 耐久 性 は 分かり ませ ん が この 値段 なら 一 年 持てば 許せ ます 。,278,ポジティブ
1,思って いた より ほんの 少し 濃い め かも しれ ませ ん が 、 シンプルで とても 可愛い で す  ミニ の カバー と して 買った のです が 、 ミニ に も 、 ラベンダー 色 が あれば いい な と 思い ました,119,ポジティブ
1,シンプルで 飽き の こ な さ そうな デザイン に 引か れて 買い ました 。 思った 通り 気に入って 、 また 色 違い で ほしく なり ます 。 そのうち リピ 買い し ます よ ～。,101,ポジティブ
0,紛失 し ました 。 ひどい 商品 です 。 しね しね しね しね しね しね しね しね,47,ネガティブ
1,That's で 不 良品 に あたった 事 が あり ませ ん 。  最近 は That's しか 買って い ませ ん,62,ポジティブ
0,EP-901A で 使用 して ます 。  インク が 減る の が 早い ！ インク が 高い ！ ノズル が すぐ 詰まる ！  よって プリンター の 性能 が 高い 代わり に 思う存分 使用 でき ず ☆ ２ 。  次 は 以前 使用 して コスト パフォーマンス の 高かった C 社 に し ます 。  インク 代 を 気 に せ ず EP-901A を 使用 し たい ！,195,ネガティブ
1,品質 優良 、 価格 低廉  多量に プリント する ので 大いに 助かって い ます 。,46,ポジティブ
0,最近 、 互換 インク で 、 純正 インク と 同じ 写真 を 同じ 光沢 紙 に 印刷 して み ました 。  明らかに 、 PC 画面 に 近い 色 で 印刷 さ れた の は 互換 インク の 方 でした ので 、  ちょっと 衝撃 を 受け ました ・ ・ ・ ・ ・  純正 インク は 、 発色 、 耐候性 、 プリンタ と の 相性 で 大きく 勝って いる 、  と 思って いた から です 。 発色 に 関して は 、 そう と は 言え ない ようです 。  純正 インク と 純正 用紙 と 純正 カメラ じゃ ない と 期待 した 結果 は 得 られ ない と いう こと か な ｗ  評価 は 、 値段 が 高い こと で - １ 、 発色 が 悪かった ので - ２ です 。,356,ネガティブ
1,値段 が 安い 割り に 印刷 品質 が よく 、 満足 して い ます 。 通常 の 印刷 は これ で 十分で は ない でしょう か 。,72,ポジティブ
1,純正 品 が 安く 変えて よかった と 思う 。 コンビニ で 入金 したら １ 日 で 届いた 。,52,ポジティブ
1,信頼 性 の 高い 太陽 誘電 製 の CD-R で 、 安心 して 使用 でき ます 。  書き 込み エラー も なく 、 また 長期 保管 に よる 劣化 も 起こり にくい ように 感じ ます 。  アクア ホワイト は 、 通常 の ホワイト に 比べて わずかに 青白い 感じ の 、 クールな 印象 の ホワイト です 。  ワイドプリンタブル の もの に 比べる と 印刷 可能 面積 が やや 少なく 、 また 内 周 部分 の 印字 も 目立ち ます が 、 それ ら を 気 に し ない 場合 であれば 、 何ら 問題 なく 使える と 思い ます 。,290,ポジティブ
0,エラー が 時々 で ます 。  レコーダ の ドライブ と の 相性 も 悪い ので 今後 は 購入 し ませ ん 。,61,ネガティブ
1,豊富な コンテンツ を いつでも 高 画質 で ストレス なく 楽しめて 大変 満足 して おり ます 。,54,ポジティブ
1,ガラス フィルム の 他 、 クロス 、 アルコール パッド （ アルコール が しみこま さ れた ウエット ティッシュ みたいな もの ） 、 ブルー フィルム （ 最終の 微細な ほこり を とる ブルーシール ） 、 気泡 を 外 に 押し出す 厚 板 等 が 入って い ました 。  日本 語 説明 書 も ついて おり 、 最後 まで 読んで から 作業 を すれば 、 間違わ ず に 作業 でき ます 。  その他 の 情報 と して 、 初期 の 不 具合 等 が あれば 即時 対応 する と の 文章 も 表面 に 大きく 記載 さ れて おり 、 製品 の 不 具合 が あった 場合 に は 、 即時 対応 して くれ そうです 。 （ 私 の 場合 は 特に 問題 あり ませ ん でした 。 ）  ガラス フィルム は 初めて だった の と 、 こういう 作業 が あまり 得意じゃ ない ため 、 綺麗に 貼れる の か な と 思って い ました が 、 私 でも 綺麗に 貼る こと が 出来 ました 。 ガラス フィルム は 硬度 が ある ため 、 昔 から ある フィルム より も 作業 が 楽でした 。  1 回 目 の ガラス フィルム 貼付け 後 、 1 ヶ 所 ホコリ を 発見 した 為 、 一部 を 剥がし ブルー フィルム にて ほこり を 接着 除去 し ました が 、 問題 なく 作業 でき ました 。  貼り付けた ばかりな ので 、 使用 感 は わかり ませ ん 。 ... が 貼る 作業 は 比較的 簡単に 作業 でき ました 。,705,ポジティブ
1,ハード ディスク の トラブル で メイン PC が 起動 出来 なく なり 、 データ の バックアップ も 取って い なかった 為 もう 真っ青 !  ネット で 調べ まくって これ に たどり着き ました 。  とにかく データ を 救出 出来れば と 思い 購入 。 しっかり した 外 箱 に 入って き ました し PC に 繋いで 一 発 認識 だった ので 大 満足 です 。  取説 が ある に は あり ます が 、 最低 限 の 商品 説明 しか 書いて い ない ので 殆ど 役 に 立ち ませ ん 。 「 自分 で ハード ディスク 交換 を した 事 が ある 」 ぐらい の レベル 以上 の 方 であれば 無 問題 で 使え ます が 、 初心 者 は ちょっと 戸惑う か も です 。  3.5 インチ 、 2.5 インチ どちら でも 使えて AC アダプター つき な ので 電源 は コンセント に 差し 込む だけ 。 SATA 用 の アダプター も 付属 して い ながら 取説 に は サポート 外 の 注意書き が ある の は 謎 ( 笑 ) 。  常設 で 使用 する の は ちょっと 無理 が ある や も です が 、 緊急 時 に ある と 大変 便利だ と 思い ます 。 非常に コスト パフォーマンス の 高 さ を 感じ ました 。 の で 星 5 つ です 。,621,ポジティブ
1,普段 使い 用 に 購入 し ました 。  携帯 の カラー に お 気に入り が なかった ので こちら の カバー で 遊び ました 。,71,ポジティブ
1,インク は やはり 純正 に 限り ます 。 前 に 一 度 純正 で は ない 物 を 購入 し ました が 、  プリンター が 故障 。 何とか 自分 で 修理 は でき ました が 、 インク の 性質 が 違う ので  め ず まり と か 起きる ので は ない か な と 思い ます 。  それ から は 純正 しか 使って い ませ ん が 、 値段 もっと 安く でき ませ ん か ね 。 （ 勝手な 希望 ）,217,ポジティブ
1,返品 が 容易に できる 期間 だった ので 購入 し ました 。  金額 から 想像 して 、 大した もの じゃ ない んだろう ・ ・ ・ と 思って い ました が 、 素晴らしい 買い物 が できた と 思って い ます 。  一番 最初 は 画質 に ？ ？ ？ と 思い ました が 、 時間 の 経過 と 共に それ も 解消 さ れ 大 満足 。  普通の テレビ や ビデオ の ように リモコン が 赤外線 で は なく 、 BlueTooth な の も 気に入って ます 。  プライム 会員 です が 、 見 放題 の コンテンツ も 非常に 多く 大変 満足 して い ます 。  これ で は 、 益々 既存 の 放送 を 観る 時間 が 短く なり ます ね 。,349,ポジティブ
1,充電 器 入れ も あり 、 おしゃれで 、 作り も しっかり して いい 感じ です 。  安くて お すすめ です 。,63,ポジティブ
0,６ 色 セット だ と 思ったら 、 ５ 色 でした 。 ど おり で 安かった わけです ね 。 間違い やすい 売り 方 は し ないで 欲しい です 。,80,ネガティブ
1,安かった ので 購入 し ました が 問題 は 全く あり ませ ん でした 。  次回 も 購入 を 考え ます 。,60,ポジティブ
0,購入 し ました が 張り付けた ところ 左 側面 が 1cm ほど 浮いて いる 状態 で す  縁 まで ある カバー を して いる ため ガラス が 抑え られ あまり 気 に なり ませ ん が ....  商品 事態 は 良い 物 な ので 残念です,132,ネガティブ
0,50 枚 セット を ２ ケース 買い ました が 、 それぞれ 10 枚 ほど は 割れて い ました 。 レビュー に あった 「 割れて い なかった 」 の まったく 逆でした 。 アマゾン も 信用 でき なく なり ます 。 返品 交換 し たい です が 、 その 作業 の 面倒な こと と 、 又 待つ こと が いやです から 何も し ませ ん 。,186,ネガティブ
1,使い がって が 非常に 良い  映画 三昧 で す  ファイアー パッド の 感じ で できれば より Good,58,ポジティブ
0,空気 清浄 機 と 一緒に 頼んだら 、 箱 に 一緒に 入れて くれた のです が 、 納品 書 が 入って いた ので 変だ な と 思った のです が 、 結局 箱 から 出す とき に 気 が つか なくて 捨てて しまい ました 。  今度 から は 別々の 箱 で 送って ください 。  もしくは メッセンジャー の 人 に ちゃんと 連絡 して 、 この 中 に メモリ と 空気 清浄 機 が ２ つ 入って いる ので 注意 して ください と か 、  注意 喚起 して 欲しい と 思い ます 。  とりあえず 、 気分 が 最悪な ので ヤマダ 電機 で 今回 は 買い ます 。  失礼 いたし ました 。,318,ネガティブ
1,半年 ほど 前 から プライム 会員 だった のです が 、 本当に 購入 して よかった です 。 接続 も 簡単で 5 分 程度 で 完了 し ました 。  プライム 会員 だ と 、 無料 で 見 られる 映画 や ドラマ が あり お 得です 。 また 、 最新の 気 に なる 映画 も レンタル ショップ に 行く こと も なく 借りる こと が できる ので とても 便利です 。 もっと 早く 買って おけば よかった です 。,224,ポジティブ
0,プリンター 本体 （ MG4130 ） は 安い だけ で 、 印刷 の 質 は 、 罫線 が ずれて 印刷 さ れる など 信じ られ ない くらい 悪い のに 、 インク も 高く 、 すぐ 無くなる 。 いま まで canon を 使って きた が 裏切ら れた 感 が ある 。,144,ネガティブ
1,使い やすい と 思い ます  Air2 の 軽 さ ・ 薄 さ に 邪魔に なって は と 付属 品 を 使わ ず に い ました が これ なら 食卓 の 上 に 置いて も 安心です,95,ポジティブ
1,"1,980 円 の 時 に 購入 し ました 。 特に 期待 を して い なかった ため 、 何 気 なし に 買った のです が 、 買って 正解 でした 。 プライム 会員 に なって 、 やっと メリット が 出て きた 感じ です 。 iphone を ミラーリング して 、 写メ や ビデオ を 見たり 、 大きな 画面 で ゲーム を したり も できる ため 、 はかどって ます 。",202,ポジティブ
0,ドライブ レコーダー に 使用 。  上書き 設定 を して い ます が 、 容量 が 一杯に なる と エラー に なり ます 。  知人 に 同じ ドラレコ を 使用 して る 人 が い ます が 、 この様な こと は 無い そうです 。  個体 差 な の か な ？,141,ネガティブ
1,ライト グリーン を 購入 し ました !  可愛くて 丈夫で 文句なしで す (*^-^*),48,ポジティブ
1,Netflix を 見る ツール と して 購入 。  テレビ の 大 画面 で 自分 が 好きな Netflix を 観 れる の は 非常に 感動 でした ！ これ から も 愛用 して 行き ます ！ ありがとう ございました 。,119,ポジティブ
0,自分 の 技術 の せい かも しれ ませ ん が ． ． ． （ と 一応 断って おいて ）  説明 書 が 分かり にくい です 。  貼って み ました が 、 気泡 が 残り ました 。  付属 品 に 気泡 を 追い出す ヘラ が ついて い ます 。 それ で 気泡 を 追い出そう と したら 、 フィルム に 折り目 が つき 、 キズ も つき ました 。  とどめ は 、 シール が ２ × ３ cm くらい の 大き さ で フィルム に 残って しまい ました 。  この 手 の 作業 は 結構 得意 と 自負 して いた のです が 、 自信 を なくし ました 。,300,ネガティブ
1,いつも すぐ 届く ので 助かって い ます 。  なくなり そう ！ と いう タイミング で 頼んで も 大丈夫な ので 信頼 して ます 。,74,ポジティブ
1,大 満足 です 。  今 まで は ただ の フィルム だった んです けど  間違い なく こちら の タイプ の 方 が いい です 。,71,ポジティブ
1,昔 、 写真 館 で 現像 して いた 頃 の  写真 の 匂い 、 （ すっぱい 感じ ） も あり  まさに フジカラー プリント って 感じ で す  ４００ 枚 で １０００ 円 程度 は お 買い得 です 。  うち の ブラザー の 低 価格 の プリンタ でも  それなり に 印刷 でき ました 。  趣味 で は なく 、 みんな に 気軽に 配布 する  光沢 紙 と して 、 これ から ばんばん 印刷 し たい です 。,224,ポジティブ
0,インク が すぐ に 切れて 、 印刷 が 出来 なく なった 。 Ａ － ４ で 約 ２０ 枚 で 終わって しまった 。 やはり 再生 品 は 駄目な の か ？,84,ネガティブ
0,お 急ぎ 便 で 注文 した の に 注文 から ２ 日 後 に しか 届か なかった 。 どうしても 翌日 に 、 必要だった ので 非常に 困り ました 。,81,ネガティブ
1,低 価格 で 購入 し ました が 、 以外 に 早く 、 翌日 着 。  手間暇 省けて 、 便利でした 。,56,ポジティブ
1,Brother  DCP-J952N  で デジカメ の 写真 を 出力 して い ます 。 しっとり と した 淡い 調子 が よく 再現 さ れ 、 自分 の 目 で 見た 被写体 の 記憶 を わずかに 美化 して くれる 程度 の 絶妙な 仕上り です 。 かつて ない 満足 感 に 浸 れ ます 。 デジカメ 写真 以外 に イラスト など を 印刷 する こと も あり ます が 、 この 用紙 は マンガ ・ アニメ 調 の 彩度 キツメ の 素材 に 対して も 充分な 包容 力 を 発揮 して くれ ます 。 プリントアウト の 度 に 、 ディスプレイ の イラスト を 掌 に 取り出した ような 小さな 驚嘆 が 味わえ ます 。 世の中 に は 本当に 「 機器 と 紙 と の 相性 」 と いう もの が ある のだ なあ と つくづく 感心 し ます が 、 Brother  DCP-J952N  であれば デフォルト 設定 で 充分な 美し さ です 。,449,ポジティブ
1,値段 は 高い です が カートリッジ に 補充 する 手間 が 要ら ない し 、 手 も 汚れ ませ ん 。 もちろん 性能 に は 何の 問題 も あり ませ ん 。,87,ポジティブ
0,10 ヶ 月 ほど 使って き ました が 、 よく 折り畳む 部分 の 灰色 の 皮 が ボロボロ と 剥がれて きて しまい ました 。 まさか 1 年 と もた ない と は … 可愛くて 気に入って いた のに 、 お 値段 なり な の か 、 非常に 残念です 。,139,ネガティブ
1,すぐ に インク が なくなる ので 近く の 電気 屋 で 頻繁に 購入 して い ます 。 少し 安かった ので 助かり ました 。,69,ポジティブ
1,WiiU を 有線 で 接続 し たくて 購入 し ました 。 問題 なく つながり ました 。 使用 して いる 子供 に きく と 、 無線 の 時 より 反応 が 安定 して る ようです 。 WiiU の 純正 品 より 安い ので お 得でした 。,130,ポジティブ
0,プリンター は もはや 使い 捨て に しよう か と 思う くらい 高い 。 純正 品 な ので 印刷 性能 に 問題 が ない の は 当たり前 。 早く コスト ダウン を 図って 頂き たい 。,102,ネガティブ
1,お 値段 も 安く 送料 無料 で 購入 できた ので よかった です 。  配送 も 早かった です 。,54,ポジティブ
0,youtube 見る なら PS3 で こと たりる か な 、 音声 認識 も TV  Stick の ホーム のみ で しか 使え ない みたい 。 TVer も 未 対応 みたいです 。,97,ネガティブ
1,5S 用 に 購入 。 Anker  Astro  E1  5200mAh と Anker ®  Astro  E1  5200mAh  超 コンパクト  モバイル バッテリー  急速 充電 可能  iPhone  /  iPad  /  iPod  /  Xperia  /  Galaxy  /  Nexus  他 対応  トラベル ポーチ 付属 【 PowerIQ 搭載 】 ( ブラック )  A1211012 セット で お 得に 買え ました 。 商品 は 少し 太 めで 、 絡み にくく 取り扱い のし やす そうな ケーブル でした 。 充電 も ハイ スピード でした 。,297,ポジティブ
0,値段 で 覚悟 そして い ました が 、 想像 以上 に 安っぽい です ね 。  落としたり して も 、 ipad  mini を 保護 できる の か 疑問 です 。,88,ネガティブ
1,プライム 会員 は 映画 や ドラマ が 無料 で 見 れる ので いい です 。 画像 も 綺麗で 操作 も 簡単です 。 あと は 今 以上 に アプリ を 追加 が 出来たら いい です 。,99,ポジティブ
0,届いて １ 日 次の 日 に は 容量 が 変に なって い ました 、 交換 して もらい ました が 、 かなり の 時間 を 無駄に し ました 。  時間 を 返して ください 。,95,ネガティブ
1,良かった よ ！ ポケット が 表面 に ある 方 が 使い 勝手 が よかった か な ！ ！,49,ポジティブ
1,アルパイン の CD ナビ で CD を 認識 せ ず 、 はん ば あきらめて いた ところ 、 こちら の 商品 を 知って 試して 見 ました 。 なんと 一 発 で 読み 込み ました 。 ここ 一 年間 役立た ず だ った カーナビ が 復活 し ました 。 買って 良かった です 。,150,ポジティブ
0,lenovo  E420 の HDD を SSD の 換装 する ため に この 商品 を 購入 し ました が 、 まったく 認識 さ れ ませ ん 。 所有 して いる macbookair で は 認識 さ れる ので 、 相性 でしょう か ？  別 の メーカー の 商品 を 買い ます 。,152,ネガティブ
1,とても 安く 購入 する 事 が 出来て 、 大変 満足 して い ます 。 以前 、 他 社 で 購入 した インク より 長持ち して いる よう 思え ます 。 是非 今後 も 、 購入 さ せて 頂き ます 。,110,ポジティブ
1,1 万 円 切る かなー っと 待って いた のです が 、 最近 なかなか 値 が 動か ない ので 、 痺れ を 切らし 購入 し ました 。  お 気に入り を これ でも かって くらい 詰め 込んで も まだ 2 ＧＢ の 余裕 が あり ます 。  32 ＧＢ は 来年 出る ようです が 、 この分 だ と ＰＳＰ で 使う に は 16 ＧＢ で 十分 か と 思い ます 。  買う か どう か は その とき 出て から 考え ます 。 多分 買って しまい ます が ・ ・ ・  出る たび に 毎回 買って しまう ので 、 これ で 現状 の ＭＳ 全 容量 制覇 し ました ｗ  容量 の 小さい もの は 重複 し 余って い ます 。  同じ 意見 の 人 結構 多い ので は ？ ｗ,364,ポジティブ
1,とても いい ！  素晴らしい ！  音声 システム は すごい ！ ！  レビュー 書く の めんどい,53,ポジティブ
1,純正 な のに 価格 が 安く 満足 して い ます 。 大 容量 で インク も 長持ち で 満足 して い ます 。 又 リピート  し ます 。,76,ポジティブ
1,商品 に 対する 知識 が ない ので 、 他の 方 の レビュー を 参考 に こちら で 購入 し ました 。 iphone ６ に 問題 なく 使用 でき ました 。 持ち 運び が 多い ので 、 マジック テープ の 結束 は うれしかった です 。,131,ポジティブ
1,プライム 会員 だった ので 、 プライム ビデオ を テレビ で み たくて 購入 し ました 。 Chromecast も 持って い ます が 、 リモコン の 便利 さ を 実感 し ました 。  最近 は 、 これ ばかり つかって い ます ！,129,ポジティブ
0,純正 な んで 品質 は 良くて 当然でしょう 。  この 値段 なら 良くて 当たり前です 。  それにしても 、 インク の 値段 も いい加減に し ない と ユーザー に ソッポ を 向か れ ます 。  インク を ３ 回 買う と 本体 が 買える なんて 異常です 。  プリンター 本体 も ムダに インク を 浪費 さ せる なんて 日本 品質 と は 思え ませ ん 。  もしも 安価で 維持 費 も 安い 外国 製 の プリンター が 市場 に 参入 して きたら 、 どう する 気 でしょう ？ ？ ？  この ジャンル でも 日本 製品 は 負ける のでしょう か ？  そう なる 前 に 安く インク を 提供 し 、 ユーザー を 手堅く 放さ ない ような 企業 努力 が 必要だ と 思い ます 。  これ は キヤノン だけ じゃ なく 、 他の メーカー に も 言い たい こと です 。,418,ネガティブ
1,いつの間にか HD も 代替 わり して 、 取り出して びっくり ！  あわてて 頼んだ のです が 、 おかげ さま で 無事に データ が 取り出せ ました 。  送料 無料 、 安価 、 早い 到着 、 高 性能 ・ ・ ・ アマゾン さん ありがとう ！ ！,135,ポジティブ
1,ライティング ソフトで 普通に 焼け ます 。  今 の ところ エラー 無し です 。  今日 現在 で は 選択 の 余地 が 無い の が 困りもの ぐらい です ね 。,89,ポジティブ
0,転送 スピード が 40MB/S 程度 しか なかった 。 （ 300X と 同等の スピード ） ・ ・ ・ ・ 残念 。  他 で 、 同じ メーカー 製品 の 400X32GB を 購入 した もの は 、 90MB/S 程度 の スピード が あり 、 同じ メーカー で 差 が あり すぎる 。,154,ネガティブ
1,自宅 で EPSON-802A を 使用 して おり 、 レビュー で 特に EPSON の プリンター と の 相性 が よい ようでした ので 、 買って 印刷 して み ました が 、 同じ ぐらい の 値段 である EPSON の 写真 用紙 ライト より 、 断然 よかった です ！  これ で よい ・ ・ ・ いや 、 これ が よい です ！ ！,183,ポジティブ
1,主に 映画 や ドラマ を 視聴 して おり ます が 、 これ まで CS 、 BS 放送 で は 料金 の 割に は 提供 さ れる ソフト 本数 が 少なく 、 再 放送 が 多い ため 不満でした 。 また 、 他 社 の ビデオ 配信 （ 毎月 有料 ） も お 試し 視聴 して み ました が 、 我が家 の ネット 接続 環境 は 充分である に も かかわら ず 、 画面 が 常に ストップ したり 暴走 したり で 視聴 に 耐え ず 数 日 で 解約 し ました 。 そこ に amazon 社 の プライム ミュージック と ともに プライム ビデオ も 利用 できる 事 を 知り 、 事前 に は タブレット で 充分 動く こと を 確認 済み でした ので 、 是非 リビング の ４７ インチ TV （ pana  viera) で 視聴 し たく なり 、 早速 Fire  Stick を 近所 の 家電 店 で 購入 し ました 。 接続 は 他の 方 の レビュー の 通り 極めて 簡単で 、 本当に これ だけ で 設定 出来る の か と 驚嘆 する 程 でした 。 結果 は 全て 完璧で 、 他 社 の 様 な ストリーミング の ため の 画像 停止 や 音声 の 誤差 など は これ まで 全く 発生 せ ず 安心 して 視聴 出来て い ます 。 他の 方 の レビュー で は 映画 ソフト 等 が 古い もの ばかり と いう ご 意見 も あり ます が 、 まだ 知ら なかった ソフト が 大量に あって 私 に は 十分 過ぎる ほど です 。 プライム ミュージック と 共有 出来て この 料金 と いう の も 驚き です 。 是非 知人 に も 薦め たい と 思って い ます 。,783,ポジティブ
0,購入 して から 二 週間 ほど で 書き 込み が 出来 なく なり ました 。  PC で の フォーマット を 試し ました が 、 エラー が 出て しまい 、 手 の 施し よう が あり ませ ん でした 。  当たり 外れ の 大きい 商品 みたいです ね 。,138,ネガティブ
1,これ は 聞いて いた より とても 便利です ね 。 気 を つけ ない と テレビ 漬け に なる くらい コンテンツ も 充実 して い ます 。 セットアップ も 操作 も 簡単な の が 又 いい です 。,109,ポジティブ
0,とにかく 値段 が 高 過ぎ です 。 色 の 善し悪し より 買い 易い 方 が 優先 です 。 ネット 上 に 安売り インク の 広告 が 頻繁に 出て い ます が 、 脅す ような 言い 方 で 純正 品 の 使用 を 勧める メーカー に 反感 を 覚え ます 。 こんなに すぐ インク 切れ に なる のだ から 安売り に 飛びつく の も 仕方ない か な と 実感 し ました 、 ユーザー の 反発 が 強まれば メーカー も 考え 直して くれ ませ ん か ねえ,246,ネガティブ
1,値段 が もっと 安い と 良い のだ が 、 純正 で なくて も よい 気 が 最近 して きた 。,53,ポジティブ
0,1 回 目 に 買った もの ( 同じ 商品 ) が 落として 割れて しまった ので また 購入 し ました 。 2 回 目 に 届いた もの は 1 回 目 の より も 安っぽく なって いた 気 が し ます 。 折りたたんだ 時 の マグネット が 弱かった 、 サイズ が 合って い ない 等 。 落としたり して い ない の に 2 日 目 ぐらい で 角 が 割れて しまった の も あり 、 星 2 つ です 。,219,ネガティブ
1,送料 の 節約 の ため だけ に プライム 会員 に なって ました が 、 プライム ビデオ も 無料 な ので 、 これ で いつも 好きな とき に 映画 が 観 られる かも と 思い 導入 した ところ 、 テレビ で フル サイズ で 観 れる し 、 画像 も いい し 、 正解 でした 。 レンタル ビデオ を 観て る の と 変わら ない です し 、 いい です ね 。  今 まで 暇潰し に スカパー を 利用 して ました が 、 これ なら 十分に 替わり に なり そうで 、 スカパー 解約 して も いい か な と 思い ます 。  プライム 会員 の 人 で 古い 映画 など 好き 人 に は 是非 お 勧め です 。,333,ポジティブ
0,高 さ :  19  mm （ 0.74 インチ ） x  幅 :  300  mm （ 11.81 インチ ） x  奥行き :  201  mm （ 7.91 インチ ） の  DELL  Inspiron  11  が 普通に チャック を 閉め られ ませ ん 。  表示 サイズ は 「 商品 サイズ : 約 32.0 × 23.2 × 2.0cm 」 な のに NG ！  おまけ に 「 Inspiron  11 」 で 検索 して も ヒット する 。 思い切り 伸ばし ながら で  ない と 使え ない のに ！ ！,269,ネガティブ
0,何処 の メーカー も 似たり寄ったり と 思う が 、 本体 と 比べ 相対 的に 価格 が 高い 様 な 気 が して なら ない 。,70,ネガティブ
1,安くて 質 が そこそこ よくて 思って いた 通り でした ので 、 本当に 満足です 。 ありがとう ございます ！,61,ポジティブ
1,パソコン の ＣＤ 読み 取り エラー が たまに 起こって きた ので 掃除 の 為 に 購入 し ました 。  定期 的に 掃除 したら 調子 が 良い です 。,84,ポジティブ
